tag,gc_ratio
298386.8.peg.4890,0.425324675
298386.8.peg.4891,0.463378176
298386.8.peg.4892,0.447257384
298386.8.peg.4893,0.373897707
298386.8.peg.4894,0.483065954
298386.8.peg.4895,0.439528024
298386.8.peg.4896,0.38641189
298386.8.peg.4897,0.356666667
298386.8.peg.4898,0.454138702
298386.8.peg.4899,0.460043197
298386.8.peg.4900,0.454397394
298386.8.peg.4901,0.384823848
298386.8.peg.4902,0.47654321
298386.8.peg.4903,0.428802589
298386.8.peg.4904,0.404840484
298386.8.peg.4905,0.38034188
298386.8.peg.4906,0.398373984
298386.8.peg.4907,0.426666667
298386.8.peg.4908,0.392156863
298386.8.peg.4909,0.430630631
298386.8.peg.4910,0.416666667
298386.8.peg.4911,0.401515152
298386.8.peg.4912,0.380952381
298386.8.peg.4913,0.503511615
298386.8.peg.4914,0.427010148
298386.8.peg.4915,0.311688312
298386.8.peg.4916,0.416666667
298386.8.peg.4917,0.347368421
298386.8.peg.4918,0.43442623
298386.8.peg.4919,0.456859094
298386.8.peg.4920,0.448621554
298386.8.peg.4921,0.426767677
298386.8.peg.4922,0.432888889
298386.8.peg.4923,0.398713826
298386.8.peg.4924,0.406060606
298386.8.peg.4925,0.432098765
298386.8.peg.4926,0.375404531
298386.8.peg.4927,0.339393939
298386.8.peg.4928,0.421091445
298386.8.peg.4929,0.443181818
298386.8.peg.4930,0.408
298386.8.peg.4931,0.322109989
298386.8.peg.4932,0.333333333
298386.8.peg.4933,0.389558233
298386.8.peg.4934,0.412021858
298386.8.peg.4935,0.313432836
298386.8.peg.4936,0.390946502
298386.8.peg.4937,0.407738095
298386.8.peg.4938,0.437229437
298386.8.peg.4939,0.435897436
298386.8.peg.4940,0.416666667
298386.8.peg.4941,0.379912664
298386.8.peg.4942,0.390423573
298386.8.peg.4943,0.413953488
298386.8.peg.4944,0.407407407
298386.8.peg.4945,0.408521303
298386.8.peg.4946,0.457685665
298386.8.peg.4947,0.447154472
298386.8.peg.4948,0.449312715
298386.8.peg.4949,0.423694779
298386.8.peg.4950,0.441542289
298386.8.peg.4951,0.438282648
298386.8.peg.4952,0.425085408
298386.8.peg.4953,0.370748299
298386.8.peg.4954,0.435028249
298386.8.peg.4955,0.424242424
298386.8.peg.4956,0.383753501
298386.8.peg.4957,0.423728814
298386.8.peg.4958,0.437417655
298386.8.peg.4959,0.42303433
298386.8.peg.4960,0.421516755
298386.8.peg.4961,0.441064639
298386.8.peg.4962,0.453400504
298386.8.peg.4963,0.453145917
298386.8.peg.4964,0.449519231
298386.8.peg.4965,0.378306878
298386.8.peg.4966,0.45042735
298386.8.peg.4967,0.455399061
298386.8.peg.4968,0.445850914
298386.8.peg.4969,0.426048565
298386.8.peg.4970,0.435294118
298386.8.peg.4971,0.409745293
298386.8.peg.4972,0.369175627
298386.8.peg.4973,0.373015873
298386.8.peg.4974,0.344578313
298386.8.peg.4975,0.427642276
298386.8.peg.4976,0.435672515
298386.8.peg.4977,0.450932685
298386.8.peg.4978,0.433333333
298386.8.peg.4979,0.415670651
298386.8.peg.4980,0.403846154
298386.8.peg.4981,0.424242424
298386.8.peg.4982,0.422145329
298386.8.peg.4983,0.421138211
298386.8.peg.4984,0.429308566
298386.8.peg.4985,0.391666667
298386.8.peg.4986,0.355421687
298386.8.peg.4987,0.439645626
298386.8.peg.4988,0.456238361
298386.8.peg.4989,0.363834423
298386.8.peg.4990,0.356125356
298386.8.peg.4991,0.400966184
298386.8.peg.4992,0.47962963
298386.8.peg.4993,0.300653595
298386.8.peg.4994,0.427790788
298386.8.peg.4995,0.425702811
298386.8.peg.4996,0.423469388
298386.8.peg.4997,0.424509804
298386.8.peg.4998,0.392720307
298386.8.peg.4999,0.392655367
298386.8.peg.5000,0.447643979
298386.8.peg.5001,0.407051282
298386.8.peg.5002,0.389355742
298386.8.peg.5003,0.369602763
298386.8.peg.5004,0.357502518
298386.8.peg.5005,0.342723005
298386.8.peg.5006,0.389684814
298386.8.peg.5007,0.425985091
298386.8.peg.5008,0.402777778
298386.8.peg.5009,0.41607565
298386.8.peg.5010,0.437751004
298386.8.peg.5011,0.424242424
298386.8.peg.5012,0.400728597
298386.8.peg.5013,0.408351026
298386.8.peg.5014,0.40981241
298386.8.peg.5015,0.415929204
298386.8.peg.5016,0.414514145
298386.8.peg.5017,0.433506045
298386.8.peg.5018,0.450635386
298386.8.peg.5019,0.409090909
298386.8.peg.5020,0.434479322
298386.8.peg.5021,0.439073515
298386.8.peg.5022,0.445165945
298386.8.peg.5023,0.454613095
298386.8.peg.5024,0.395959596
298386.8.peg.5025,0.415860735
298386.8.peg.5026,0.390243902
298386.8.peg.5027,0.414084507
298386.8.peg.5028,0.420634921
298386.8.peg.5029,0.401766004
298386.8.peg.5030,0.43498818
298386.8.peg.5031,0.375275938
298386.8.peg.5032,0.399019608
298386.8.peg.5033,0.373015873
298386.8.peg.5034,0.411764706
298386.8.peg.5035,0.353783231
298386.8.peg.5036,0.386946387
298386.8.peg.5037,0.404634581
298386.8.peg.5038,0.402941176
298386.8.peg.5039,0.413479053
298386.8.peg.5040,0.333333333
298386.8.peg.5041,0.45603272
298386.8.peg.5042,0.333333333
298386.8.peg.5043,0.360189573
298386.8.peg.5044,0.462441315
298386.8.peg.5045,0.442028986
298386.8.peg.5046,0.449438202
298386.8.peg.5047,0.415458937
298386.8.peg.5048,0.358333333
298386.8.peg.5049,0.39708561
298386.8.peg.5050,0.394080997
298386.8.peg.5051,0.424242424
298386.8.peg.5052,0.431818182
298386.8.peg.5053,0.396551724
298386.8.peg.5054,0.410404624
298386.8.peg.5055,0.438383838
298386.8.peg.5056,0.560606061
298386.8.peg.5057,0.488888889
298386.8.peg.5058,0.341666667
298386.8.peg.5059,0.399111111
298386.8.peg.5060,0.472868217
298386.8.peg.5061,0.409638554
298386.8.peg.5062,0.402061856
298386.8.peg.5063,0.427010148
298386.8.peg.5064,0.422619048
298386.8.peg.5065,0.394736842
298386.8.peg.5066,0.371610845
298386.8.peg.5067,0.379310345
298386.8.peg.5068,0.355555556
298386.8.peg.5069,0.425555556
298386.8.peg.5070,0.433789954
298386.8.peg.5071,0.44400527
298386.8.peg.5072,0.423958333
298386.8.peg.5073,0.434188034
298386.8.peg.5074,0.408408408
298386.8.peg.5075,0.43130227
298386.8.peg.5076,0.430167598
298386.8.peg.5077,0.421296296
298386.8.peg.5078,0.43545611
298386.8.peg.5079,0.394495413
298386.8.peg.5080,0.416452442
298386.8.peg.5081,0.457602339
298386.8.peg.5082,0.439506173
298386.8.peg.5083,0.434456929
298386.8.peg.5084,0.448192771
298386.8.peg.5085,0.421455939
298386.8.peg.5086,0.439198856
298386.8.peg.5087,0.42816092
298386.8.peg.5088,0.424538545
298386.8.peg.5089,0.431488801
298386.8.peg.5090,0.435953421
298386.8.peg.5091,0.414698163
298386.8.peg.5092,0.37704918
298386.8.peg.5093,0.4
298386.8.peg.5094,0.402985075
298386.8.peg.5095,0.411545624
298386.8.peg.5096,0.451359084
298386.8.peg.5097,0.424242424
298386.8.peg.5098,0.407639979
298386.8.peg.5099,0.378109453
298386.8.peg.5100,0.412698413
298386.8.peg.5101,0.429718876
298386.8.peg.5102,0.425396825
298386.8.peg.5103,0.395104895
298386.8.peg.5104,0.403050109
298386.8.peg.5105,0.412621359
298386.8.peg.5106,0.412979351
298386.8.peg.5107,0.405498282
298386.8.peg.5108,0.411616162
298386.8.peg.5109,0.416666667
298386.8.peg.5110,0.383908046
298386.8.peg.5111,0.361904762
298386.8.peg.5112,0.442439863
298386.8.peg.5113,0.410901468
298386.8.peg.5114,0.356589147
298386.8.peg.5115,0.320634921
298386.8.peg.5116,0.380234506
298386.8.peg.5117,0.377777778
298386.8.peg.5118,0.315245478
298386.8.peg.5119,0.369863014
298386.8.peg.5120,0.427509294
298386.8.peg.5121,0.339418526
298386.8.peg.5122,0.425925926
298386.8.peg.5123,0.365591398
298386.8.peg.5124,0.402777778
298386.8.peg.5125,0.361423221
298386.8.peg.5126,0.344827586
298386.8.peg.5127,0.422602089
298386.8.peg.5128,0.413385827
298386.8.peg.5129,0.413043478
298386.8.peg.5130,0.432098765
298386.8.peg.5131,0.425105485
298386.8.peg.5132,0.397849462
298386.8.peg.5133,0.435621355
298386.8.peg.5134,0.357001972
298386.8.peg.5135,0.423913043
298386.8.peg.5136,0.410493827
298386.8.peg.5137,0.425925926
298386.8.peg.5138,0.396940419
298386.8.peg.5139,0.50952381
298386.8.peg.5140,0.447761194
298386.8.peg.5141,0.492921493
298386.8.peg.5142,0.521628499
298386.8.peg.5143,0.507337526
298386.8.peg.5144,0.473520249
298386.8.peg.5145,0.483790524
298386.8.peg.5146,0.466666667
298386.8.peg.5147,0.461333333
298386.8.peg.5148,0.491392801
298386.8.peg.5149,0.480555556
298386.8.peg.5150,0.47188755
298386.8.peg.5151,0.517133956
298386.8.peg.5152,0.477987421
298386.8.peg.5153,0.470588235
298386.8.peg.5154,0.503562945
298386.8.peg.5155,0.509114583
298386.8.peg.5156,0.506319115
298386.8.peg.5157,0.488609113
298386.8.peg.5158,0.423497268
298386.8.peg.5159,0.495238095
298386.8.peg.5160,0.440298507
298386.8.peg.5161,0.433035714
298386.8.peg.5162,0.364814815
298386.8.peg.5163,0.333333333
298386.8.peg.5164,0.407172996
298386.8.peg.5165,0.388888889
298386.8.peg.5166,0.416666667
298386.8.peg.5167,0.358719647
298386.8.peg.5168,0.44375
298386.8.peg.5169,0.424242424
298386.8.peg.5170,0.456349206
298386.8.peg.5171,0.399061033
298386.8.peg.5172,0.487179487
298386.8.peg.5173,0.382205514
298386.8.peg.5174,0.42394822
298386.8.peg.5175,0.463126844
298386.8.peg.5176,0.274509804
298386.8.peg.5177,0.35078534
298386.8.peg.5178,0.432006633
298386.8.peg.5179,0.322160149
298386.8.peg.5180,0.333333333
298386.8.peg.5181,0.413636364
298386.8.peg.5182,0.351270553
298386.8.peg.5183,0.333333333
298386.8.peg.5184,0.437908497
298386.8.peg.5185,0.461868038
298386.8.peg.5186,0.432525952
298386.8.peg.5187,0.451977401
298386.8.peg.5188,0.406392694
298386.8.peg.5189,0.37164751
298386.8.peg.5190,0.450980392
298386.8.peg.5191,0.436386768
298386.8.peg.5192,0.44077135
298386.8.peg.5193,0.362573099
298386.8.peg.5194,0.472222222
298386.8.peg.5195,0.369230769
298386.8.peg.5196,0.468275246
298386.8.peg.5197,0.441304348
298386.8.peg.5198,0.416267943
298386.8.peg.5199,0.44367284
298386.8.peg.5200,0.428571429
298386.8.peg.5201,0.461458333
298386.8.peg.5202,0.351190476
298386.8.peg.5203,0.448717949
298386.8.peg.5204,0.361462729
298386.8.peg.5205,0.389389389
298386.8.peg.5206,0.436237374
298386.8.peg.5207,0.432357043
298386.8.peg.5208,0.429425287
298386.8.peg.5209,0.429151441
298386.8.peg.5210,0.411221853
298386.8.peg.5211,0.410480349
298386.8.peg.5212,0.425357873
298386.8.peg.5213,0.421245421
298386.8.peg.5214,0.406862745
298386.8.peg.5215,0.406504065
298386.8.peg.5216,0.400115141
298386.8.peg.5217,0.398021309
298386.8.peg.5218,0.399077278
298386.8.peg.5219,0.435393258
298386.8.peg.5220,0.40456621
298386.8.peg.5221,0.429274293
298386.8.peg.5222,0.421815408
298386.8.peg.5223,0.452674897
298386.8.peg.5224,0.417647059
298386.8.peg.5225,0.426847662
298386.8.peg.5226,0.407118056
298386.8.peg.5227,0.448773449
298386.8.peg.5228,0.414102564
298386.8.peg.5229,0.401709402
298386.8.peg.5230,0.392222222
298386.8.peg.5231,0.458333333
298386.8.peg.5232,0.432006633
298386.8.peg.5233,0.462134764
298386.8.peg.5234,0.412100457
298386.8.peg.5235,0.406432749
298386.8.peg.5236,0.442857143
298386.8.peg.5237,0.432006633
298386.8.peg.5238,0.421731123
298386.8.peg.5239,0.448621554
298386.8.peg.5240,0.456238361
298386.8.peg.5241,0.433060109
298386.8.peg.5242,0.431149098
298386.8.peg.5243,0.429553265
298386.8.peg.5244,0.396551724
298386.8.peg.5245,0.377192982
298386.8.peg.5246,0.363001745
298386.8.peg.5247,0.373697917
298386.8.peg.5248,0.453781513
298386.8.peg.5249,0.468503937
298386.8.peg.5250,0.466666667
298386.8.peg.5251,0.308943089
298386.8.peg.5252,0.368473896
298386.8.peg.5253,0.444444444
298386.8.peg.5254,0.417829457
298386.8.peg.5255,0.413739266
298386.8.peg.5256,0.378600823
298386.8.peg.5257,0.437288136
298386.8.peg.5258,0.408955224
298386.8.peg.5259,0.313492063
298386.8.peg.5260,0.406193078
298386.8.peg.5261,0.377777778
298386.8.peg.5262,0.433665008
298386.8.peg.5263,0.408008658
298386.8.peg.5264,0.423423423
298386.8.peg.5265,0.390946502
298386.8.peg.5266,0.419607843
298386.8.peg.5267,0.396551724
298386.8.peg.5268,0.34502924
298386.8.peg.5269,0.336363636
298386.8.peg.5270,0.491428571
298386.8.peg.5271,0.435028249
298386.8.peg.5272,0.449227373
298386.8.peg.5273,0.35443038
298386.8.peg.5274,0.324786325
298386.8.peg.5275,0.361305361
298386.8.peg.5276,0.43030303
298386.8.peg.5277,0.487612613
298386.8.peg.5278,0.49382716
298386.8.peg.5279,0.441358025
298386.8.peg.5280,0.439293598
298386.8.peg.5281,0.380952381
298386.8.peg.5282,0.418535127
298386.8.peg.5283,0.350746269
298386.8.peg.5284,0.449074074
298386.8.peg.5285,0.421383648
298386.8.peg.5286,0.446502058
298386.8.peg.5287,0.405579399
298386.8.peg.5288,0.416666667
298386.8.peg.5289,0.41025641
298386.8.peg.5290,0.385416667
298386.8.peg.5291,0.433526012
298386.8.peg.5292,0.385416667
298386.8.peg.5293,0.433611885
298386.8.peg.5294,0.39802336
298386.8.peg.5295,0.387596899
298386.8.peg.5296,0.446020489
298386.8.peg.5297,0.431721798
298386.8.peg.5298,0.444788442
298386.8.peg.5299,0.417293233
298386.8.peg.5300,0.394799054
298386.8.peg.5301,0.399224806
298386.8.peg.5302,0.383991895
298386.8.peg.5303,0.428819444
298386.8.peg.5304,0.416666667
298386.8.peg.5305,0.43452381
298386.8.peg.5306,0.428205128
298386.8.peg.5307,0.417322835
298386.8.peg.5308,0.379204893
298386.8.peg.5309,0.437229437
298386.8.peg.5310,0.398843931
298386.8.peg.5311,0.411324786
298386.8.peg.5312,0.358333333
298386.8.peg.5313,0.419463087
298386.8.peg.5314,0.457079153
298386.8.peg.5315,0.442307692
298386.8.peg.5316,0.411290323
298386.8.peg.5317,0.431137725
298386.8.peg.5318,0.328767123
298386.8.peg.5319,0.329690346
298386.8.peg.5320,0.313333333
298386.8.peg.5321,0.407713499
298386.8.peg.5322,0.417146513
298386.8.peg.5323,0.417033774
298386.8.peg.5324,0.402298851
298386.8.peg.5325,0.467043315
298386.8.peg.5326,0.424129353
298386.8.peg.5327,0.416666667
298386.8.peg.5328,0.414012739
298386.8.peg.5329,0.446808511
298386.8.peg.5330,0.253623188
298386.8.peg.5331,0.36036036
298386.8.peg.5332,0.352657005
298386.8.peg.5333,0.2375
298386.8.peg.5334,0.375
298386.8.peg.5335,0.345381526
298386.8.peg.5336,0.366666667
298386.8.peg.5337,0.462962963
298386.8.peg.5338,0.438383838
298386.8.peg.5339,0.410404624
298386.8.peg.5340,0.396551724
298386.8.peg.5341,0.437352246
298386.8.peg.5342,0.450980392
298386.8.peg.5343,0.448621554
298386.8.peg.5344,0.455617629
298386.8.peg.5345,0.435452794
298386.8.peg.5346,0.43442623
298386.8.peg.5347,0.396551724
298386.8.peg.5348,0.423529412
298386.8.peg.5349,0.357142857
298386.8.peg.5350,0.430934657
298386.8.peg.5351,0.411764706
298386.8.peg.5352,0.376068376
298386.8.peg.5353,0.410818713
298386.8.peg.5354,0.411265432
298386.8.peg.5355,0.414373089
298386.8.peg.5356,0.427777778
298386.8.peg.5357,0.366013072
298386.8.peg.5358,0.38407699
298386.8.peg.5359,0.401941748
298386.8.peg.5360,0.364942529
298386.8.peg.5361,0.457364341
298386.8.peg.5362,0.414141414
298386.8.peg.5363,0.393162393
298386.8.peg.5364,0.407843137
298386.8.peg.5365,0.346041056
298386.8.peg.5366,0.296158612
298386.8.peg.5367,0.344352617
298386.8.peg.5368,0.425925926
298386.8.peg.5369,0.382428941
298386.8.peg.5370,0.385507246
298386.8.peg.5371,0.399899143
298386.8.peg.5372,0.426666667
298386.8.peg.5373,0.39031339
298386.8.peg.5374,0.420441347
298386.8.peg.5375,0.333333333
298386.8.peg.5376,0.410774411
298386.8.peg.5377,0.376436782
298386.8.peg.5378,0.407407407
298386.8.peg.5379,0.401540154
298386.8.peg.5380,0.413762288
298386.8.peg.5381,0.40070922
298386.8.peg.5382,0.43015873
298386.8.peg.5383,0.434489403
298386.8.peg.5384,0.416666667
298386.8.peg.5385,0.384615385
298386.8.peg.5386,0.422764228
298386.8.peg.5387,0.440972222
298386.8.peg.5388,0.412280702
298386.8.peg.5389,0.404624277
298386.8.peg.5390,0.433121019
298386.8.peg.5391,0.3875
298386.8.peg.5392,0.396
298386.8.peg.5393,0.379690949
298386.8.peg.5394,0.384615385
298386.8.peg.5395,0.364672365
298386.8.peg.5396,0.337349398
298386.8.peg.5397,0.406779661
298386.8.peg.5398,0.396351575
298386.8.peg.5399,0.377777778
298386.8.peg.5400,0.39869281
298386.8.peg.5401,0.39031339
298386.8.peg.5402,0.435185185
298386.8.peg.5403,0.386666667
298386.8.peg.5404,0.309090909
298386.8.peg.5405,0.345794393
298386.8.peg.5406,0.415329768
298386.8.peg.5407,0.370801034
298386.8.peg.5408,0.360677083
298386.8.peg.5409,0.401234568
298386.8.peg.5410,0.411111111
298386.8.peg.5411,0.373188406
298386.8.peg.5412,0.327552987
298386.8.peg.5413,0.325925926
298386.8.peg.5414,0.357142857
298386.8.peg.5415,0.420751634
298386.8.peg.5416,0.38340192
298386.8.peg.5417,0.405333333
298386.8.peg.5418,0.376425856
298386.8.peg.5419,0.433789954
298386.8.peg.5420,0.434489403
298386.8.peg.5421,0.432835821
298386.8.peg.5422,0.379310345
298386.8.peg.5423,0.378870674
298386.8.peg.5424,0.395750332
298386.8.peg.5425,0.329516539
298386.8.peg.5426,0.395250212
298386.8.peg.5427,0.416666667
298386.8.peg.5428,0.315634218
298386.8.peg.5429,0.46875
298386.8.peg.5430,0.402185792
298386.8.peg.5431,0.436796537
298386.8.peg.5432,0.38647343
298386.8.peg.5433,0.429487179
298386.8.peg.5434,0.451388889
298386.8.peg.5435,0.43537415
298386.8.peg.5436,0.417562724
298386.8.peg.5437,0.441721133
298386.8.peg.5438,0.421527778
298386.8.peg.5439,0.368794326
298386.8.peg.5440,0.447267129
298386.8.peg.5441,0.436194896
298386.8.peg.5442,0.449676824
298386.8.peg.5443,0.443609023
298386.8.peg.5444,0.4375
298386.8.peg.5445,0.470967742
298386.8.peg.5446,0.442028986
298386.8.peg.5447,0.442386831
298386.8.peg.5448,0.394495413
298386.8.peg.5449,0.422442244
298386.8.peg.5450,0.291666667
298386.8.peg.5451,0.408351026
298386.8.peg.5452,0.394957983
298386.8.peg.5453,0.425505051
298386.8.peg.5454,0.393939394
298386.8.peg.5455,0.433333333
298386.8.peg.5456,0.450165017
298386.8.peg.5457,0.448484848
298386.8.peg.5458,0.459613197
298386.8.peg.5459,0.442996743
298386.8.peg.5460,0.428143713
298386.8.peg.5461,0.406802721
298386.8.peg.5462,0.378109453
298386.8.peg.5463,0.464720195
298386.8.peg.5464,0.416666667
298386.8.peg.5465,0.463302752
298386.8.peg.5466,0.426229508
298386.8.peg.5467,0.360784314
298386.8.peg.5468,0.418390805
298386.8.peg.5469,0.389438944
298386.8.peg.5470,0.348600509
298386.8.peg.5471,0.362179487
298386.8.peg.5472,0.293650794
298386.8.peg.5473,0.422572178
298386.8.peg.5474,0.404761905
298386.8.peg.5475,0.427293065
298386.8.peg.5476,0.446712018
298386.8.peg.5477,0.445190157
298386.8.peg.5478,0.347826087
298386.8.peg.5479,0.43153527
298386.8.peg.5480,0.427272727
298386.8.peg.5481,0.434511435
298386.8.peg.5482,0.425141243
298386.8.peg.5483,0.392484342
298386.8.peg.5484,0.389694042
298386.8.peg.5485,0.428571429
298386.8.peg.5486,0.415551307
298386.8.peg.5487,0.431177446
298386.8.peg.5488,0.47761194
298386.8.peg.5489,0.361853832
298386.8.peg.5490,0.427061311
298386.8.peg.5491,0.442322991
298386.8.peg.5492,0.435978836
298386.8.peg.5493,0.461538462
298386.8.peg.5494,0.416666667
298386.8.peg.5495,0.313782991
298386.8.peg.5496,0.333333333
298386.8.peg.5497,0.440860215
298386.8.peg.5498,0.508547009
298386.8.peg.5499,0.491071429
298386.8.peg.5500,0.503401361
298386.8.peg.5501,0.50563204
298386.8.peg.5502,0.515873016
298386.8.peg.5503,0.517948718
298386.8.peg.5504,0.505016722
298386.8.peg.5505,0.492424242
298386.8.peg.5506,0.55484558
298386.8.peg.5507,0.503736921
298386.8.peg.5508,0.534936999
298386.8.peg.5509,0.504065041
298386.8.peg.5510,0.464646465
298386.8.peg.5511,0.511759935
298386.8.peg.5512,0.491452991
298386.8.peg.5513,0.481935924
298386.8.peg.5514,0.533033033
298386.8.peg.5515,0.482817869
298386.8.peg.5516,0.498742138
298386.8.peg.5517,0.483838384
298386.8.peg.5518,0.473588342
298386.8.peg.5519,0.481481481
298386.8.peg.5520,0.483597884
298386.8.peg.5521,0.469047619
298386.8.peg.5522,0.473087819
298386.8.peg.5523,0.481060606
298386.8.peg.5524,0.47020934
298386.8.peg.5525,0.4
298386.8.peg.5526,0.434634975
298386.8.peg.5527,0.358024691
298386.8.peg.5528,0.320872274
298386.8.peg.5529,0.358156028
298386.8.peg.5530,0.346153846
298386.8.peg.5531,0.389583333
298386.8.peg.5532,0.520833333
298386.8.peg.5533,0.429292929
298386.8.peg.5534,0.395061728
298386.8.peg.5535,0.452965235
298386.8.peg.5536,0.509803922
298386.8.peg.5537,0.383333333
298386.8.peg.5538,0.450617284
298386.8.peg.5539,0.420382166
298386.8.peg.5540,0.409214092
298386.8.peg.5541,0.442222222
298386.8.peg.5542,0.382716049
298386.8.peg.5543,0.414556962
298386.8.peg.5544,0.41032371
298386.8.peg.5545,0.444338118
298386.8.peg.5546,0.4039801
298386.8.peg.5547,0.39941691
298386.8.peg.5548,0.43373494
298386.8.peg.5549,0.435028249
298386.8.peg.5550,0.398373984
298386.8.peg.5551,0.424603175
298386.8.peg.5552,0.482475764
298386.8.peg.5553,0.46484375
298386.8.peg.5554,0.434290688
298386.8.peg.5555,0.397660819
298386.8.peg.5556,0.436860068
298386.8.peg.5557,0.465277778
298386.8.peg.5558,0.452196382
298386.8.peg.5559,0.434065934
298386.8.peg.5560,0.47826087
298386.8.peg.5561,0.459183673
298386.8.peg.5562,0.467078189
298386.8.peg.5563,0.343815514
298386.8.peg.5564,0.496855346
298386.8.peg.5565,0.504456328
298386.8.peg.5566,0.421052632
298386.8.peg.5567,0.423758865
298386.8.peg.5568,0.429059829
298386.8.peg.5569,0.426086957
298386.8.peg.5570,0.427672956
298386.8.peg.5571,0.512820513
298386.8.peg.5572,0.398809524
298386.8.peg.5573,0.449874687
298386.8.peg.5574,0.408450704
298386.8.peg.5575,0.400673401
298386.8.peg.5576,0.435590969
298386.8.peg.5577,0.450381679
298386.8.peg.5578,0.425287356
298386.8.peg.5579,0.424100156
298386.8.peg.5580,0.409214092
298386.8.peg.5581,0.394444444
298386.8.peg.5582,0.426829268
298386.8.peg.5583,0.452898551
298386.8.peg.5584,0.413333333
298386.8.peg.5585,0.41025641
298386.8.peg.5586,0.4228474
298386.8.peg.5587,0.435084242
298386.8.peg.5588,0.429097606
298386.8.peg.5589,0.422712934
298386.8.peg.5590,0.385620915
298386.8.peg.5591,0.415343915
298386.8.peg.5592,0.393491124
298386.8.peg.5593,0.364522417
298386.8.peg.5594,0.416666667
298386.8.peg.5595,0.519489247
298386.8.peg.5596,0.386091127
298386.8.peg.5597,0.425925926
298386.8.peg.5598,0.432006633
298386.8.peg.5599,0.385365854
298386.8.peg.5600,0.487179487
298386.8.peg.5601,0.383458647
298386.8.peg.5602,0.42394822
298386.8.peg.5603,0.48536036
298386.8.peg.5604,0.49382716
298386.8.peg.5605,0.455617629
298386.8.peg.5606,0.419753086
298386.8.peg.5607,0.410714286
298386.8.peg.5608,0.383693046
298386.8.peg.5609,0.425084175
298386.8.peg.5610,0.365180467
298386.8.peg.5611,0.425084175
298386.8.peg.5612,0.465201465
298386.8.peg.5613,0.460465116
298386.8.peg.5614,0.337057728
298386.8.peg.5615,0.348195329
298386.8.peg.5616,0.443089431
298386.8.peg.5617,0.43452381
298386.8.peg.5618,0.422222222
298386.8.peg.5619,0.431177446
298386.8.peg.5620,0.403100775
298386.8.peg.5621,0.424242424
298386.8.peg.5622,0.411347518
298386.8.peg.5623,0.354166667
298386.8.peg.5624,0.454996896
298386.8.peg.5625,0.421568627
298386.8.peg.5626,0.413333333
298386.8.peg.5627,0.396551724
298386.8.peg.5628,0.503811504
298386.8.peg.5629,0.365967366
298386.8.peg.5630,0.435823755
298386.8.peg.5631,0.354545455
298386.8.peg.5632,0.397784491
298386.8.peg.5633,0.446771379
298386.8.peg.5634,0.390417941
298386.8.peg.5635,0.40874036
298386.8.peg.5636,0.448022599
298386.8.peg.5637,0.378548896
298386.8.peg.5638,0.428763441
298386.8.peg.5639,0.425287356
298386.8.peg.5640,0.324786325
298386.8.peg.5641,0.343703704
298386.8.peg.5642,0.389908257
298386.8.peg.5643,0.385858586
298386.8.peg.5644,0.411111111
298386.8.peg.5645,0.389285714
298386.8.peg.5646,0.427884615
298386.8.peg.5647,0.432258065
298386.8.peg.5648,0.444968553
298386.8.peg.5649,0.411214953
298386.8.peg.5650,0.399224806
298386.8.peg.5651,0.426509186
298386.8.peg.5652,0.396946565
298386.8.peg.5653,0.413590155
298386.8.peg.5654,0.385372714
298386.8.peg.5655,0.408656549
298386.8.peg.5656,0.450540316
298386.8.peg.5657,0.466431095
298386.8.peg.5658,0.432024169
298386.8.peg.5659,0.469244288
298386.8.peg.5660,0.464285714
298386.8.peg.5661,0.482666667
298386.8.peg.5662,0.487046632
298386.8.peg.5663,0.412698413
298386.8.peg.5664,0.413372377
298386.8.peg.5665,0.471882641
298386.8.peg.5666,0.419672131
298386.8.peg.5667,0.416666667
298386.8.peg.5668,0.384259259
298386.8.peg.5669,0.394074074
298386.8.peg.5670,0.444802208
298386.8.peg.5671,0.402298851
298386.8.peg.5672,0.456238361
298386.8.peg.5673,0.379084967
298386.8.peg.5674,0.401934916
298386.8.peg.5675,0.407111111
298386.8.peg.5676,0.406432749
298386.8.peg.5677,0.411545624
298386.8.peg.5678,0.422035481
298386.8.peg.5679,0.435471101
298386.8.peg.5680,0.411924119
298386.8.peg.5681,0.348484848
298386.8.peg.5682,0.472701149
298386.8.peg.5683,0.513227513
298386.8.peg.5684,0.378787879
298386.8.peg.5685,0.403409091
298386.8.peg.5686,0.364102564
298386.8.peg.5687,0.414965986
298386.8.peg.5688,0.385113269
298386.8.peg.5689,0.420168067
298386.8.peg.5690,0.357941834
298386.8.peg.5691,0.438746439
298386.8.peg.5692,0.427631579
298386.8.peg.5693,0.402812242
298386.8.peg.5694,0.38
298386.8.peg.5695,0.315789474
298386.8.peg.5696,0.423809524
298386.8.peg.5697,0.410533911
298386.8.peg.5698,0.414012739
298386.8.peg.5699,0.443262411
298386.8.peg.5700,0.416666667
298386.8.peg.5701,0.410752688
298386.8.peg.5702,0.443076923
298386.8.peg.5703,0.457364341
298386.8.peg.5704,0.43625731
298386.8.peg.5705,0.436137072
298386.8.peg.5706,0.450056117
298386.8.peg.5707,0.456456456
298386.8.peg.5708,0.425925926
298386.8.peg.5709,0.440750213
298386.8.peg.5710,0.413857678
298386.8.peg.5711,0.389596603
298386.8.peg.5712,0.414285714
